community,area,folder,filename,image_cre,image_re,image_caption
brentwood,nw-calgary,amenities,brentwood-wm-40.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/amenities/brentwood-wm-40.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/amenities/brentwood-wm-40.webp,"Blakiston park sign in front of residential houses with shady trees, free and wide street parking"
brentwood,nw-calgary,amenities,brentwood-wm-44.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/amenities/brentwood-wm-44.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/amenities/brentwood-wm-44.webp,"Large open field covered with green grass, surrounded by tall shady trees"
brentwood,nw-calgary,amenities,brentwood-wm-45.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/amenities/brentwood-wm-45.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/amenities/brentwood-wm-45.webp,Large open field covered with grass and built in fences nearby residential homes
brentwood,nw-calgary,amenities,brentwood-wm-46.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/amenities/brentwood-wm-46.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/amenities/brentwood-wm-46.webp,"Colourful playground sets at the center of the park, standing on sand floor, surrounded by tall trees"
brentwood,nw-calgary,amenities,brentwood-wm-47.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/amenities/brentwood-wm-47.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/amenities/brentwood-wm-47.webp,"Outdoor playground with slides and climbing set, sand flooring with tall trees standing nearby"
brentwood,nw-calgary,amenities,brentwood-wm-59.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/amenities/brentwood-wm-59.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/amenities/brentwood-wm-59.webp,Picnic tables and benches surrounded by tall shady trees perfect for picnic or reading books
brentwood,nw-calgary,amenities,brentwood-wm-6.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/amenities/brentwood-wm-6.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/amenities/brentwood-wm-6.webp,"Full-sized tennis courts at the edge of the fence, with a low nets stretched across the center surrounded by trees"
brentwood,nw-calgary,amenities,brentwood-wm-60.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/amenities/brentwood-wm-60.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/amenities/brentwood-wm-60.webp,"Long paved for morning strolls or run connecting the playground at the side, green trees surrounding the park"
brentwood,nw-calgary,amenities,brentwood-wm-61.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/amenities/brentwood-wm-61.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/amenities/brentwood-wm-61.webp,Commercial spaces across the open park and walking pathways connecting the park with benches on the sides
brentwood,nw-calgary,amenities,brentwood-wm-62.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/amenities/brentwood-wm-62.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/amenities/brentwood-wm-62.webp,Colourful tall buildings facing the open park with tall trees placed strategically to provide shade along the pathway and benches
brentwood,nw-calgary,amenities,brentwood-wm-63.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/amenities/brentwood-wm-63.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/amenities/brentwood-wm-63.webp,Colourful play sets in the open park very accessible to the pathway and benches where parents can stand by and monitor kids at a distance
brentwood,nw-calgary,amenities,brentwood-wm-64.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/amenities/brentwood-wm-64.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/amenities/brentwood-wm-64.webp,Playground standing on pink and yellow floors surrounded by trees and grass and with free street parking on the side
brentwood,nw-calgary,amenities,brentwood-wm-66.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/amenities/brentwood-wm-66.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/amenities/brentwood-wm-66.webp,Outside view of The Village Brentwood's Lifestyle Centre
brentwood,nw-calgary,amenities,brentwood-wm-67.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/amenities/brentwood-wm-67.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/amenities/brentwood-wm-67.webp,"Wide open space covered with grass with benches under tall shady trees, pathway trail around the park"
brentwood,nw-calgary,amenities,brentwood-wm-7.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/amenities/brentwood-wm-7.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/amenities/brentwood-wm-7.webp,Tennis courts spread throughout the open park with tall trees at the edge of the fence
brentwood,nw-calgary,amenities,brentwood-wm-8.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/amenities/brentwood-wm-8.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/amenities/brentwood-wm-8.webp,Installed high ball stop fencing nets in the open park ideal for outdoor ball games
brentwood,nw-calgary,amenities,brentwood-wm-9.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/amenities/brentwood-wm-9.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/amenities/brentwood-wm-9.webp,"Residential houses surrounded by big trees, overlooking the wide grass landscape with open street parking"
brentwood,nw-calgary,houses,brentwood-wm-16.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/houses/brentwood-wm-16.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/houses/brentwood-wm-16.webp,Wide street open for street parking with tall trees on both sides
brentwood,nw-calgary,houses,brentwood-wm-38.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/houses/brentwood-wm-38.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/houses/brentwood-wm-38.webp,Tall commercial building facing the open park with the beautiful view of tall trees and lawn of grass
brentwood,nw-calgary,houses,brentwood-wm-53.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/houses/brentwood-wm-53.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/houses/brentwood-wm-53.webp,Different commercial sites with wide parking spaces
brentwood,nw-calgary,houses,brentwood-wm-54.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/houses/brentwood-wm-54.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/houses/brentwood-wm-54.webp,"Outside view of Jamesons, well known Irish pub for casual dining"
brentwood,nw-calgary,houses,brentwood-wm-65.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/houses/brentwood-wm-65.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/houses/brentwood-wm-65.webp,Wide residential streets with open free street parking
brentwood,nw-calgary,schools,brentwood-wm-15.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/schools/brentwood-wm-15.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/schools/brentwood-wm-15.webp,Front face of Captain John Palliser School front building
brentwood,nw-calgary,schools,brentwood-wm-23.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/schools/brentwood-wm-23.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/schools/brentwood-wm-23.webp,Outside view of Simon Fraser School
brentwood,nw-calgary,schools,brentwood-wm-41.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/schools/brentwood-wm-41.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/schools/brentwood-wm-41.webp,Outside view of Brentwood Elementary School
brentwood,nw-calgary,schools,brentwood-wm-42.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/schools/brentwood-wm-42.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/schools/brentwood-wm-42.webp,Office building near the streets with lawn yard in front
brentwood,nw-calgary,schools,brentwood-wm-43.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/schools/brentwood-wm-43.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/schools/brentwood-wm-43.webp,Outside view of Ecole St. Luke School
brentwood,nw-calgary,schools,brentwood-wm-5.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/schools/brentwood-wm-5.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/schools/brentwood-wm-5.webp,signpost for Calgary Public Library
brentwood,nw-calgary,schools,brentwood-wm-68.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/schools/brentwood-wm-68.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/schools/brentwood-wm-68.webp,"Front face building of St. Jean Brebeuf School, catholic school"
brentwood,nw-calgary,schools,brentwood-wm-69.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/schools/brentwood-wm-69.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/schools/brentwood-wm-69.webp,"Basketball court with concrete pavement floors, near the parking lot"
brentwood,nw-calgary,schools,brentwood-wm-70.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/schools/brentwood-wm-70.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/schools/brentwood-wm-70.webp,"Building made of bricks with light posts in front, entrance of Sir Winston Churchill High School"
brentwood,nw-calgary,schools,brentwood-wm-71.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/schools/brentwood-wm-71.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/schools/brentwood-wm-71.webp,Sir Winston Churchill High School sign at the side of the building made of bricks
brentwood,nw-calgary,shop-and-dine,brentwood-wm-1.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/shop-and-dine/brentwood-wm-1.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/shop-and-dine/brentwood-wm-1.webp,Concrete building with glass panels for its windows and doors
brentwood,nw-calgary,shop-and-dine,brentwood-wm-4.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/shop-and-dine/brentwood-wm-4.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/shop-and-dine/brentwood-wm-4.webp,Orange building with glass window panels facing a small garden
brentwood,nw-calgary,shop-and-dine,brentwood-wm-48.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/shop-and-dine/brentwood-wm-48.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/shop-and-dine/brentwood-wm-48.webp,Front view of ATB Financial Building and its parking lot
brentwood,nw-calgary,shop-and-dine,brentwood-wm-49.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/shop-and-dine/brentwood-wm-49.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/shop-and-dine/brentwood-wm-49.webp,Huge parking space in front of Buybuy Baby and Ashley Homestore stores
brentwood,nw-calgary,shop-and-dine,brentwood-wm-50.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/shop-and-dine/brentwood-wm-50.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/shop-and-dine/brentwood-wm-50.webp,Commercial buildings with a lot of parking spaces in front adjacent to the main road
brentwood,nw-calgary,shop-and-dine,brentwood-wm-51.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/shop-and-dine/brentwood-wm-51.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/shop-and-dine/brentwood-wm-51.webp,Outside view of Bed bath and Beyond including a huge parking area
brentwood,nw-calgary,shop-and-dine,brentwood-wm-52.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/shop-and-dine/brentwood-wm-52.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/shop-and-dine/brentwood-wm-52.webp,Entrance view of Pier 1 Imports leading to the car park
brentwood,nw-calgary,shop-and-dine,brentwood-wm-55.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/shop-and-dine/brentwood-wm-55.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/shop-and-dine/brentwood-wm-55.webp,Outside view of Jamesons with customers parking space
brentwood,nw-calgary,shop-and-dine,brentwood-wm-56.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/shop-and-dine/brentwood-wm-56.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/shop-and-dine/brentwood-wm-56.webp,Front view of The Kilkenny Irish Pub and their outdoor patio umbrellas for customers
brentwood,nw-calgary,shop-and-dine,brentwood-wm-57.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/shop-and-dine/brentwood-wm-57.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/shop-and-dine/brentwood-wm-57.webp,Outside view of Brentwood Family Medical Centre
brentwood,nw-calgary,shop-and-dine,brentwood-wm-58.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/shop-and-dine/brentwood-wm-58.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/shop-and-dine/brentwood-wm-58.webp,Outside view of Karma Salon and its parking slots
brentwood,nw-calgary,shop-and-dine,brentwood-wm-72.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/shop-and-dine/brentwood-wm-72.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/shop-and-dine/brentwood-wm-72.webp,Wide entrance view of Northland Village on its south east side beside the TLC Dental Care
brentwood,nw-calgary,shop-and-dine,brentwood-wm-73.webp,https://www.calgary-real-estate.com/uploads/agent-1/community/nw-calgary/brentwood/shop-and-dine/brentwood-wm-73.webp,https://www.real-estate.ca/uploads/agent-1/calgary/nw-calgary/brentwood/shop-and-dine/brentwood-wm-73.webp,Outside view of Shoppers Drug Mart
